2020-02-02 22:01:43.559597: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
Radiation dose : 3.0 Gy , radius :  14.758048651498614 remaining : 273 time = 24
Radiation dose : 1.5 Gy , radius :  14.3 remaining : 296 time = 24
Radiation dose : 2.5 Gy , radius :  14.468241081762496 remaining : 174 time = 24
Radiation dose : 2.5 Gy , radius :  14.961617559608989 remaining : 106 time = 24
Radiation dose : 2.0 Gy , radius :  13.245754036671526 remaining : 91 time = 24
Radiation dose : 3.0 Gy , radius :  13.245754036671526 remaining : 50 time = 24
Radiation dose : 0.0 Gy , radius :  13.60624856453828 remaining : 102 time = 24
Radiation dose : 0.0 Gy , radius :  13.60624856453828 remaining : 208 time = 24
Radiation dose : 3.5 Gy , radius :  14.086873322352268 remaining : 80 time = 24
Radiation dose : 3.0 Gy , radius :  14.3 remaining : 48 time = 24
Radiation dose : 2.0 Gy , radius :  15.321227104902531 remaining : 51 time = 24
Radiation dose : 0.0 Gy , radius :  15.321227104902531 remaining : 103 time = 24
Radiation dose : 0.5 Gy , radius :  16.7547008329006 remaining : 165 time = 24
Radiation dose : 1.5 Gy , radius :  18.208239892971534 remaining : 165 time = 24
Radiation dose : 2.5 Gy , radius :  16.7547008329006 remaining : 100 time = 24
Radiation dose : 0.0 Gy , radius :  17.6 remaining : 200 time = 24
Radiation dose : 1.0 Gy , radius :  17.63434149606954 remaining : 274 time = 24
Radiation dose : 0.0 Gy , radius :  17.736967046256808 remaining : 549 time = 24
Radiation dose : 0.5 Gy , radius :  18.988944151795277 remaining : 873 time = 24
Radiation dose : 2.5 Gy , radius :  20.282997806044353 remaining : 522 time = 24
Radiation dose : 0.0 Gy , radius :  19.830532015051944 remaining : 1049 time = 24
Radiation dose : 1.5 Gy , radius :  20.073116349984126 remaining : 1116 time = 24
Radiation dose : 3.5 Gy , radius :  20.073116349984126 remaining : 357 time = 24
Radiation dose : 0.0 Gy , radius :  20.461182761512106 remaining : 721 time = 24
Radiation dose : 1.5 Gy , radius :  20.75475849052453 remaining : 785 time = 24
Radiation dose : 1.5 Gy , radius :  21.695391215647625 remaining : 799 time = 24
Radiation dose : 4.0 Gy , radius :  20.75475849052453 remaining : 221 time = 24
Radiation dose : 1.5 Gy , radius :  20.928927349484493 remaining : 210 time = 24
Radiation dose : 2.5 Gy , radius :  21.015470491997082 remaining : 147 time = 24
Radiation dose : 0.0 Gy , radius :  21.15892246783848 remaining : 296 time = 24
Radiation dose : 1.5 Gy , radius :  22.027482833950867 remaining : 272 time = 24
Radiation dose : 0.0 Gy , radius :  22.027482833950867 remaining : 548 time = 24
Radiation dose : 1.5 Gy , radius :  22.027482833950867 remaining : 549 time = 24
Radiation dose : 1.5 Gy , radius :  22.10972636646596 remaining : 550 time = 24
Radiation dose : 1.5 Gy , radius :  22.10972636646596 remaining : 565 time = 24
Radiation dose : 0.0 Gy , radius :  22.10972636646596 remaining : 1132 time = 24
Radiation dose : 1.5 Gy , radius :  23.126175645791506 remaining : 1156 time = 24
Radiation dose : 1.5 Gy , radius :  24.200000000000003 remaining : 1165 time = 24
Radiation dose : 1.5 Gy , radius :  25.323901753086943 remaining : 1178 time = 24
Radiation dose : 1.5 Gy , radius :  25.323901753086943 remaining : 1217 time = 24
Radiation dose : 1.5 Gy , radius :  25.323901753086943 remaining : 1290 time = 24
Radiation dose : 1.5 Gy , radius :  25.323901753086943 remaining : 1328 time = 24
Radiation dose : 1.5 Gy , radius :  26.42290672882149 remaining : 1404 time = 24
Radiation dose : 1.5 Gy , radius :  24.938724907260198 remaining : 1372 time = 24
Radiation dose : 4.0 Gy , radius :  24.938724907260198 remaining : 356 time = 24
Radiation dose : 2.0 Gy , radius :  24.299794237811977 remaining : 275 time = 24
Radiation dose : 2.0 Gy , radius :  24.299794237811977 remaining : 212 time = 24
Radiation dose : 0.5 Gy , radius :  24.890158697766477 remaining : 360 time = 24
Radiation dose : 0.0 Gy , radius :  24.890158697766477 remaining : 722 time = 24
Radiation dose : 0.5 Gy , radius :  25.323901753086943 remaining : 1201 time = 24
Radiation dose : 1.5 Gy , radius :  25.960932186653086 remaining : 1243 time = 24
Radiation dose : 2.0 Gy , radius :  26.628180561202452 remaining : 1021 time = 24
Radiation dose : 1.5 Gy , radius :  26.491508073343052 remaining : 1088 time = 24
Radiation dose : 4.0 Gy , radius :  27.32343316642329 remaining : 278 time = 24
Radiation dose : 0.5 Gy , radius :  28.001428534987284 remaining : 458 time = 24
Radiation dose : 0.0 Gy , radius :  28.001428534987284 remaining : 917 time = 24
Radiation dose : 1.5 Gy , radius :  28.001428534987284 remaining : 927 time = 24
Radiation dose : 0.0 Gy , radius :  28.001428534987284 remaining : 1854 time = 24
Radiation dose : 1.5 Gy , radius :  28.789755122265284 remaining : 1913 time = 24
Radiation dose : 1.5 Gy , radius :  28.789755122265284 remaining : 1974 time = 24
Radiation dose : 1.5 Gy , radius :  28.873690446494717 remaining : 2144 time = 24
Radiation dose : 2.5 Gy , radius :  28.873690446494717 remaining : 1342 time = 24
Radiation dose : 2.5 Gy , radius :  29.720363389433853 remaining : 784 time = 24
Radiation dose : 2.0 Gy , radius :  29.597972903562162 remaining : 664 time = 24
Average (on the epoch) training loss: 0.16969949007034302
Episode average V value: 0.2512159752800609
Radiation dose : 0.0 Gy , radius :  13.782960494755836 remaining : 2646 time = 24
Radiation dose : 1.5 Gy , radius :  13.914021704740872 remaining : 2545 time = 24
Radiation dose : 3.5 Gy , radius :  14.758048651498614 remaining : 921 time = 24
Radiation dose : 3.5 Gy , radius :  14.961617559608989 remaining : 379 time = 24
Radiation dose : 2.5 Gy , radius :  14.961617559608989 remaining : 223 time = 24
Radiation dose : 2.5 Gy , radius :  14.961617559608989 remaining : 159 time = 24
Radiation dose : 0.5 Gy , radius :  14.961617559608989 remaining : 259 time = 24
Radiation dose : 3.0 Gy , radius :  16.35267562205036 remaining : 130 time = 24
Radiation dose : 3.5 Gy , radius :  14.961617559608989 remaining : 43 time = 24
Radiation dose : 0.0 Gy , radius :  14.675830470538969 remaining : 89 time = 24
Radiation dose : 1.0 Gy , radius :  14.675830470538969 remaining : 122 time = 24
Radiation dose : 0.0 Gy , radius :  15.74960316960399 remaining : 250 time = 24
Radiation dose : 2.5 Gy , radius :  15.864425612041554 remaining : 162 time = 24
Radiation dose : 0.0 Gy , radius :  15.864425612041554 remaining : 334 time = 24
Radiation dose : 1.5 Gy , radius :  15.864425612041554 remaining : 344 time = 24
Radiation dose : 2.5 Gy , radius :  17.392527130926087 remaining : 216 time = 24
Radiation dose : 1.5 Gy , radius :  18.307648674802564 remaining : 238 time = 24
Radiation dose : 2.5 Gy , radius :  19.830532015051944 remaining : 139 time = 24
Radiation dose : 0.0 Gy , radius :  19.830532015051944 remaining : 281 time = 24
Radiation dose : 2.5 Gy , radius :  20.193315725754402 remaining : 166 time = 24
Radiation dose : 0.0 Gy , radius :  19.67739820199815 remaining : 336 time = 24
Radiation dose : 2.5 Gy , radius :  19.67739820199815 remaining : 244 time = 24
Radiation dose : 0.0 Gy , radius :  21.15892246783848 remaining : 498 time = 24
Radiation dose : 1.0 Gy , radius :  21.66748716395143 remaining : 652 time = 24
Radiation dose : 2.5 Gy , radius :  21.66748716395143 remaining : 384 time = 24
Radiation dose : 2.5 Gy , radius :  21.66748716395143 remaining : 267 time = 24
Radiation dose : 0.0 Gy , radius :  21.15892246783848 remaining : 538 time = 24
Radiation dose : 2.5 Gy , radius :  22.13707297724792 remaining : 336 time = 24
Radiation dose : 0.0 Gy , radius :  20.193315725754402 remaining : 678 time = 24
Radiation dose : 2.5 Gy , radius :  21.15892246783848 remaining : 417 time = 24
Radiation dose : 3.5 Gy , radius :  21.15892246783848 remaining : 172 time = 24
Radiation dose : 2.5 Gy , radius :  20.193315725754402 remaining : 112 time = 24
Radiation dose : 0.0 Gy , radius :  20.22325394193526 remaining : 224 time = 24
Radiation dose : 1.0 Gy , radius :  20.22325394193526 remaining : 300 time = 24
Radiation dose : 0.5 Gy , radius :  21.66748716395143 remaining : 506 time = 24
Radiation dose : 0.5 Gy , radius :  22.27330240444825 remaining : 842 time = 24
Radiation dose : 3.0 Gy , radius :  22.968674319603213 remaining : 388 time = 24
Radiation dose : 2.0 Gy , radius :  22.677080940897135 remaining : 360 time = 24
Radiation dose : 0.0 Gy , radius :  23.69472515139182 remaining : 720 time = 24
Radiation dose : 1.5 Gy , radius :  23.69472515139182 remaining : 784 time = 24
Radiation dose : 3.0 Gy , radius :  24.124883419407443 remaining : 342 time = 24
Radiation dose : 1.5 Gy , radius :  21.15892246783848 remaining : 390 time = 24
Radiation dose : 1.0 Gy , radius :  21.244528707410765 remaining : 534 time = 24
Radiation dose : 1.0 Gy , radius :  22.13707297724792 remaining : 700 time = 24
Radiation dose : 4.0 Gy , radius :  22.677080940897135 remaining : 202 time = 24
Radiation dose : 0.0 Gy , radius :  22.27330240444825 remaining : 404 time = 24
Radiation dose : 2.0 Gy , radius :  22.650386310171402 remaining : 330 time = 24
Radiation dose : 3.0 Gy , radius :  23.796638418062333 remaining : 150 time = 24
Radiation dose : 2.5 Gy , radius :  25.323901753086943 remaining : 84 time = 24
Radiation dose : 0.0 Gy , radius :  26.854422354614147 remaining : 168 time = 24
Radiation dose : 1.5 Gy , radius :  28.38767338124067 remaining : 176 time = 24
Radiation dose : 1.5 Gy , radius :  29.289759302527568 remaining : 190 time = 24
Radiation dose : 0.5 Gy , radius :  30.20496647904116 remaining : 316 time = 24
Radiation dose : 0.5 Gy , radius :  30.20496647904116 remaining : 524 time = 24
Radiation dose : 2.0 Gy , radius :  31.132137735786795 remaining : 384 time = 24
Radiation dose : 2.0 Gy , radius :  31.132137735786795 remaining : 294 time = 24
Radiation dose : 1.5 Gy , radius :  30.819636597468183 remaining : 298 time = 24
Radiation dose : 0.0 Gy , radius :  31.460769221365204 remaining : 596 time = 24
Radiation dose : 3.0 Gy , radius :  31.460769221365204 remaining : 278 time = 24
Radiation dose : 0.0 Gy , radius :  31.267874887814173 remaining : 556 time = 24
Radiation dose : 1.5 Gy , radius :  32.126780106322514 remaining : 542 time = 24
Radiation dose : 3.0 Gy , radius :  31.267874887814173 remaining : 234 time = 24
Radiation dose : 0.0 Gy , radius :  29.720363389433853 remaining : 469 time = 24
Radiation dose : 0.5 Gy , radius :  29.720363389433853 remaining : 778 time = 24
Radiation dose : 1.5 Gy , radius :  29.720363389433853 remaining : 760 time = 24
Radiation dose : 1.5 Gy , radius :  30.58316530380726 remaining : 794 time = 24
Radiation dose : 0.0 Gy , radius :  30.819636597468183 remaining : 1588 time = 24
Average (on the epoch) training loss: 0.16844089329242706
Episode average V value: 0.3404515308793634
Radiation dose : 1.0 Gy , radius :  13.782960494755836 remaining : 2238 time = 24
Radiation dose : 3.5 Gy , radius :  14.34224529144583 remaining : 758 time = 24
Radiation dose : 3.0 Gy , radius :  14.758048651498614 remaining : 398 time = 24
Radiation dose : 0.5 Gy , radius :  14.961617559608989 remaining : 618 time = 24
Radiation dose : 2.0 Gy , radius :  14.758048651498614 remaining : 502 time = 24
Radiation dose : 3.0 Gy , radius :  14.961617559608989 remaining : 255 time = 24
Radiation dose : 1.0 Gy , radius :  16.5 remaining : 338 time = 24
Radiation dose : 3.5 Gy , radius :  14.961617559608989 remaining : 106 time = 24
Radiation dose : 2.0 Gy , radius :  15.281688388394786 remaining : 79 time = 24
Radiation dose : 1.0 Gy , radius :  15.281688388394786 remaining : 104 time = 24
Radiation dose : 2.5 Gy , radius :  16.790771274721124 remaining : 68 time = 24
Radiation dose : 0.0 Gy , radius :  15.281688388394786 remaining : 136 time = 24
Radiation dose : 0.5 Gy , radius :  15.281688388394786 remaining : 219 time = 24
Radiation dose : 2.5 Gy , radius :  15.74960316960399 remaining : 124 time = 24
Radiation dose : 3.5 Gy , radius :  16.7547008329006 remaining : 54 time = 24
Radiation dose : 4.0 Gy , radius :  14.34224529144583 remaining : 12 time = 24
Radiation dose : 0.0 Gy , radius :  14.468241081762496 remaining : 24 time = 24
Radiation dose : 2.0 Gy , radius :  15.556349186104047 remaining : 20 time = 24
Radiation dose : 0.0 Gy , radius :  14.468241081762496 remaining : 40 time = 24
Radiation dose : 3.5 Gy , radius :  15.556349186104047 remaining : 16 time = 24
Radiation dose : 1.0 Gy , radius :  14.468241081762496 remaining : 20 time = 24
Radiation dose : 4.0 Gy , radius :  14.34224529144583 remaining : 14 time = 24
Radiation dose : 0.0 Gy , radius :  14.34224529144583 remaining : 29 time = 24
Radiation dose : 0.5 Gy , radius :  15.864425612041554 remaining : 60 time = 24
Radiation dose : 1.5 Gy , radius :  16.5 remaining : 72 time = 24
Radiation dose : 2.0 Gy , radius :  15.43923573238002 remaining : 71 time = 24
Radiation dose : 0.0 Gy , radius :  16.790771274721124 remaining : 151 time = 24
Radiation dose : 2.5 Gy , radius :  17.63434149606954 remaining : 103 time = 24
Average (on the epoch) training loss: 0.16794940829277039
Episode average V value: 0.32878684309812695
epoch 2:
Learning rate: 5e-05
Discount factor: 0.95
Epsilon: 0.4841580000000171
Radiation dose : 3.5 Gy , radius :  13.782960494755836 remaining : 721 time = 24
Radiation dose : 2.0 Gy , radius :  13.29135057095403 remaining : 632 time = 24
Radiation dose : 2.0 Gy , radius :  13.245754036671526 remaining : 508 time = 24
Radiation dose : 2.0 Gy , radius :  13.427211177307074 remaining : 445 time = 24
Radiation dose : 2.0 Gy , radius :  14.961617559608989 remaining : 337 time = 24
Radiation dose : 2.5 Gy , radius :  15.321227104902531 remaining : 199 time = 24
Radiation dose : 2.5 Gy , radius :  12.541929676090518 remaining : 151 time = 24
Radiation dose : 2.5 Gy , radius :  12.298373876248846 remaining : 107 time = 24
Radiation dose : 2.5 Gy , radius :  12.541929676090518 remaining : 61 time = 24
Radiation dose : 2.5 Gy , radius :  12.541929676090518 remaining : 38 time = 24
Radiation dose : 0.0 Gy , radius :  12.541929676090518 remaining : 76 time = 24
Radiation dose : 2.0 Gy , radius :  12.541929676090518 remaining : 71 time = 24
Radiation dose : 2.0 Gy , radius :  12.875169901791589 remaining : 51 time = 24
Radiation dose : 0.0 Gy , radius :  12.875169901791589 remaining : 103 time = 24
Radiation dose : 0.0 Gy , radius :  13.914021704740872 remaining : 209 time = 24
Radiation dose : 2.5 Gy , radius :  14.3 remaining : 122 time = 24
Radiation dose : 0.0 Gy , radius :  14.961617559608989 remaining : 255 time = 24
Radiation dose : 2.5 Gy , radius :  15.321227104902531 remaining : 162 time = 24
Radiation dose : 0.0 Gy , radius :  14.961617559608989 remaining : 329 time = 24
Radiation dose : 2.5 Gy , radius :  16.35267562205036 remaining : 221 time = 24
Radiation dose : 0.0 Gy , radius :  16.01624175641714 remaining : 453 time = 24
Radiation dose : 2.5 Gy , radius :  16.01624175641714 remaining : 274 time = 24
Radiation dose : 2.5 Gy , radius :  16.01624175641714 remaining : 174 time = 24
Radiation dose : 0.0 Gy , radius :  16.646020545463713 remaining : 353 time = 24
Radiation dose : 2.5 Gy , radius :  17.90670265570968 remaining : 216 time = 24
Radiation dose : 0.0 Gy , radius :  17.63434149606954 remaining : 434 time = 24
Radiation dose : 2.5 Gy , radius :  17.90670265570968 remaining : 261 time = 24
Radiation dose : 2.5 Gy , radius :  19.21067411623028 remaining : 176 time = 24
Radiation dose : 0.0 Gy , radius :  19.8 remaining : 354 time = 24
Radiation dose : 2.5 Gy , radius :  20.073116349984126 remaining : 206 time = 24
Radiation dose : 0.0 Gy , radius :  20.073116349984126 remaining : 412 time = 24
Radiation dose : 2.5 Gy , radius :  21.244528707410765 remaining : 251 time = 24
Radiation dose : 0.0 Gy , radius :  21.244528707410765 remaining : 503 time = 24
Radiation dose : 2.5 Gy , radius :  21.244528707410765 remaining : 312 time = 24
Radiation dose : 0.0 Gy , radius :  21.358136622842363 remaining : 625 time = 24
Radiation dose : 1.0 Gy , radius :  22.677080940897135 remaining : 855 time = 24
Radiation dose : 0.5 Gy , radius :  22.677080940897135 remaining : 1443 time = 24
Radiation dose : 1.5 Gy , radius :  24.024362634625714 remaining : 1554 time = 24
Radiation dose : 1.5 Gy , radius :  24.024362634625714 remaining : 1656 time = 24
Radiation dose : 1.5 Gy , radius :  24.81713117989265 remaining : 1774 time = 24
Radiation dose : 1.5 Gy , radius :  24.81713117989265 remaining : 1834 time = 24
Radiation dose : 1.5 Gy , radius :  25.323901753086943 remaining : 1938 time = 24
Radiation dose : 0.5 Gy , radius :  26.42290672882149 remaining : 3260 time = 24
Radiation dose : 1.5 Gy , radius :  26.605450569385216 remaining : 3364 time = 24
Radiation dose : 1.5 Gy , radius :  26.605450569385216 remaining : 3532 time = 24
Radiation dose : 0.5 Gy , radius :  26.605450569385216 remaining : 5756 time = 24
Radiation dose : 2.5 Gy , radius :  26.76415513331217 remaining : 3604 time = 24
Radiation dose : 2.5 Gy , radius :  26.96683147868878 remaining : 2236 time = 24
Radiation dose : 3.5 Gy , radius :  26.96683147868878 remaining : 748 time = 24
Radiation dose : 0.0 Gy , radius :  26.96683147868878 remaining : 1496 time = 24
Radiation dose : 2.5 Gy , radius :  26.96683147868878 remaining : 932 time = 24
Radiation dose : 0.0 Gy , radius :  26.96683147868878 remaining : 1864 time = 24
Radiation dose : 2.5 Gy , radius :  26.96683147868878 remaining : 1140 time = 24
Radiation dose : 2.5 Gy , radius :  26.76415513331217 remaining : 692 time = 24
Radiation dose : 0.0 Gy , radius :  26.76415513331217 remaining : 1385 time = 24
Radiation dose : 2.5 Gy , radius :  26.96683147868878 remaining : 869 time = 24
Radiation dose : 0.0 Gy , radius :  26.96683147868878 remaining : 1738 time = 24
Radiation dose : 2.5 Gy , radius :  26.96683147868878 remaining : 1065 time = 24
Radiation dose : 2.5 Gy , radius :  25.395472037353432 remaining : 636 time = 24
Radiation dose : 0.0 Gy , radius :  26.42290672882149 remaining : 1273 time = 24
Radiation dose : 2.5 Gy , radius :  26.42290672882149 remaining : 751 time = 24
Radiation dose : 0.0 Gy , radius :  26.491508073343052 remaining : 1506 time = 24
Radiation dose : 2.5 Gy , radius :  26.491508073343052 remaining : 922 time = 24
Radiation dose : 0.0 Gy , radius :  26.491508073343052 remaining : 1850 time = 24
Radiation dose : 0.5 Gy , radius :  27.5878596487658 remaining : 3068 time = 24
Radiation dose : 0.5 Gy , radius :  27.167995877502634 remaining : 5020 time = 24
Radiation dose : 2.5 Gy , radius :  28.6 remaining : 3044 time = 24
Radiation dose : 3.5 Gy , radius :  13.782960494755836 remaining : 800 time = 24
Radiation dose : 2.0 Gy , radius :  13.60624856453828 remaining : 635 time = 24
Radiation dose : 2.0 Gy , radius :  13.29135057095403 remaining : 549 time = 24
Radiation dose : 2.0 Gy , radius :  14.3 remaining : 468 time = 24
Radiation dose : 2.0 Gy , radius :  14.961617559608989 remaining : 392 time = 24
Radiation dose : 2.0 Gy , radius :  14.961617559608989 remaining : 303 time = 24
Radiation dose : 2.5 Gy , radius :  15.633937443907087 remaining : 215 time = 24
Radiation dose : 2.5 Gy , radius :  15.633937443907087 remaining : 132 time = 24
Radiation dose : 2.5 Gy , radius :  16.35267562205036 remaining : 76 time = 24
Radiation dose : 2.5 Gy , radius :  16.5366260162102 remaining : 34 time = 24
Radiation dose : 0.0 Gy , radius :  11.0 remaining : 70 time = 24
Radiation dose : 2.0 Gy , radius :  11.693160394008116 remaining : 51 time = 24
Radiation dose : 2.0 Gy , radius :  12.541929676090518 remaining : 48 time = 24
Radiation dose : 0.0 Gy , radius :  12.541929676090518 remaining : 100 time = 24
Radiation dose : 1.5 Gy , radius :  13.245754036671526 remaining : 93 time = 24
Radiation dose : 2.5 Gy , radius :  14.086873322352268 remaining : 66 time = 24
Radiation dose : 0.0 Gy , radius :  14.086873322352268 remaining : 132 time = 24
Radiation dose : 2.5 Gy , radius :  14.086873322352268 remaining : 68 time = 24
Radiation dose : 0.0 Gy , radius :  14.34224529144583 remaining : 138 time = 24
Radiation dose : 2.5 Gy , radius :  14.468241081762496 remaining : 87 time = 24
Radiation dose : 2.5 Gy , radius :  14.961617559608989 remaining : 56 time = 24
Radiation dose : 0.0 Gy , radius :  15.43923573238002 remaining : 113 time = 24
Radiation dose : 2.5 Gy , radius :  16.5 remaining : 68 time = 24
Radiation dose : 0.0 Gy , radius :  15.633937443907087 remaining : 138 time = 24
Radiation dose : 2.5 Gy , radius :  15.864425612041554 remaining : 75 time = 24
Radiation dose : 0.0 Gy , radius :  16.7547008329006 remaining : 152 time = 24
Radiation dose : 0.0 Gy , radius :  18.208239892971534 remaining : 309 time = 24
Radiation dose : 1.5 Gy , radius :  18.208239892971534 remaining : 339 time = 24
Radiation dose : 0.0 Gy , radius :  19.21067411623028 remaining : 683 time = 24
Radiation dose : 2.5 Gy , radius :  20.22325394193526 remaining : 433 time = 24
Radiation dose : 0.0 Gy , radius :  20.66712365086153 remaining : 870 time = 24
Radiation dose : 2.5 Gy , radius :  20.66712365086153 remaining : 501 time = 24
Radiation dose : 2.5 Gy , radius :  22.13707297724792 remaining : 283 time = 24
Testing score per episode (id: 0) is -5.5340000000000025 (average over 2 episode(s))
Radiation dose : 3.5 Gy , radius :  13.782960494755836 remaining : 838 time = 24
Radiation dose : 2.0 Gy , radius :  12.875169901791589 remaining : 706 time = 24
Radiation dose : 3.5 Gy , radius :  13.382077566656084 remaining : 228 time = 24
Radiation dose : 2.5 Gy , radius :  14.798986451781081 remaining : 133 time = 24
Radiation dose : 4.0 Gy , radius :  14.798986451781081 remaining : 23 time = 24
Radiation dose : 1.0 Gy , radius :  14.34224529144583 remaining : 29 time = 24
Radiation dose : 2.5 Gy , radius :  15.43923573238002 remaining : 18 time = 24
Radiation dose : 3.5 Gy , radius :  15.43923573238002 remaining : 9 time = 24
Radiation dose : 1.0 Gy , radius :  15.43923573238002 remaining : 16 time = 24
Radiation dose : 0.0 Gy , radius :  16.5366260162102 remaining : 33 time = 24
Radiation dose : 4.0 Gy , radius :  16.5366260162102 remaining : 8 time = 24
Radiation dose : 0.0 Gy , radius :  16.5 remaining : 16 time = 24
Radiation dose : 1.5 Gy , radius :  16.5366260162102 remaining : 20 time = 24
Radiation dose : 0.5 Gy , radius :  16.646020545463713 remaining : 34 time = 24
Radiation dose : 1.0 Gy , radius :  18.732325002519044 remaining : 44 time = 24
Radiation dose : 2.5 Gy , radius :  18.732325002519044 remaining : 26 time = 24
Radiation dose : 0.0 Gy , radius :  17.736967046256808 remaining : 52 time = 24
Radiation dose : 0.0 Gy , radius :  18.14166475271771 remaining : 104 time = 24
Radiation dose : 3.0 Gy , radius :  19.921847303902318 remaining : 40 time = 24
Radiation dose : 1.0 Gy , radius :  20.928927349484493 remaining : 54 time = 24
Radiation dose : 1.0 Gy , radius :  20.928927349484493 remaining : 62 time = 24
Radiation dose : 2.0 Gy , radius :  20.928927349484493 remaining : 48 time = 24
Radiation dose : 4.0 Gy , radius :  20.928927349484493 remaining : 14 time = 24
Radiation dose : 0.0 Gy , radius :  22.027482833950867 remaining : 28 time = 24
Radiation dose : 0.0 Gy , radius :  22.027482833950867 remaining : 56 time = 24
Radiation dose : 2.0 Gy , radius :  23.204525420701888 remaining : 34 time = 24
Radiation dose : 0.0 Gy , radius :  23.334523779156072 remaining : 68 time = 24
Radiation dose : 3.5 Gy , radius :  23.515314159075146 remaining : 22 time = 24
Radiation dose : 3.5 Gy , radius :  23.515314159075146 remaining : 6 time = 24
Radiation dose : 0.0 Gy , radius :  17.90670265570968 remaining : 12 time = 24
Radiation dose : 2.0 Gy , radius :  18.14166475271771 remaining : 8 time = 24
Radiation dose : 0.0 Gy , radius :  18.14166475271771 remaining : 16 time = 24
Radiation dose : 4.0 Gy , radius :  19.21067411623028 remaining : 2 time = 24
Radiation dose : 0.5 Gy , radius :  14.675830470538969 remaining : 4 time = 24
Radiation dose : 0.0 Gy , radius :  14.675830470538969 remaining : 8 time = 24
Radiation dose : 3.0 Gy , radius :  14.961617559608989 remaining : 4 time = 24
Radiation dose : 2.0 Gy , radius :  16.01624175641714 remaining : 0 time = 24
No more cancer, healthy cells lost =  760
Average (on the epoch) training loss: 0.17754067480564117
Episode average V value: 0.3363900244235992
Radiation dose : 3.0 Gy , radius :  13.782960494755836 remaining : 1097 time = 24
Radiation dose : 2.5 Gy , radius :  14.34224529144583 remaining : 685 time = 24
Radiation dose : 3.5 Gy , radius :  15.864425612041554 remaining : 227 time = 24
Radiation dose : 2.5 Gy , radius :  12.875169901791589 remaining : 151 time = 24
Radiation dose : 1.0 Gy , radius :  13.29135057095403 remaining : 219 time = 24
Radiation dose : 2.5 Gy , radius :  14.000714267493642 remaining : 150 time = 24
Radiation dose : 2.5 Gy , radius :  14.468241081762496 remaining : 94 time = 24
Radiation dose : 2.0 Gy , radius :  15.43923573238002 remaining : 65 time = 24
Radiation dose : 1.5 Gy , radius :  15.556349186104047 remaining : 52 time = 24
Radiation dose : 2.5 Gy , radius :  16.5366260162102 remaining : 36 time = 24
Radiation dose : 0.0 Gy , radius :  15.556349186104047 remaining : 72 time = 24
Radiation dose : 1.5 Gy , radius :  15.556349186104047 remaining : 76 time = 24
Radiation dose : 0.0 Gy , radius :  15.43923573238002 remaining : 155 time = 24
Radiation dose : 2.5 Gy , radius :  16.5 remaining : 93 time = 24
Radiation dose : 0.0 Gy , radius :  14.3 remaining : 192 time = 24
Radiation dose : 2.5 Gy , radius :  14.961617559608989 remaining : 120 time = 24
Radiation dose : 0.0 Gy , radius :  16.35267562205036 remaining : 243 time = 24
Radiation dose : 2.5 Gy , radius :  17.771043863543863 remaining : 157 time = 24
Radiation dose : 0.0 Gy , radius :  17.771043863543863 remaining : 319 time = 24
Radiation dose : 1.5 Gy , radius :  17.771043863543863 remaining : 346 time = 24
Radiation dose : 0.0 Gy , radius :  17.771043863543863 remaining : 706 time = 24
Radiation dose : 4.0 Gy , radius :  18.796808239698567 remaining : 168 time = 24
Radiation dose : 0.0 Gy , radius :  19.830532015051944 remaining : 344 time = 24
Radiation dose : 2.5 Gy , radius :  19.830532015051944 remaining : 231 time = 24
Radiation dose : 0.5 Gy , radius :  19.67739820199815 remaining : 390 time = 24
Radiation dose : 2.5 Gy , radius :  20.66712365086153 remaining : 240 time = 24
Radiation dose : 0.0 Gy , radius :  19.21067411623028 remaining : 490 time = 24
Radiation dose : 1.5 Gy , radius :  20.22325394193526 remaining : 506 time = 24
Radiation dose : 2.0 Gy , radius :  20.22325394193526 remaining : 373 time = 24
Radiation dose : 3.0 Gy , radius :  19.584943196241344 remaining : 169 time = 24
Radiation dose : 0.0 Gy , radius :  19.584943196241344 remaining : 348 time = 24
Radiation dose : 2.5 Gy , radius :  20.461182761512106 remaining : 248 time = 24
Radiation dose : 0.0 Gy , radius :  21.358136622842363 remaining : 500 time = 24
Radiation dose : 2.5 Gy , radius :  22.0 remaining : 256 time = 24
Radiation dose : 2.0 Gy , radius :  22.0 remaining : 198 time = 24
Radiation dose : 0.0 Gy , radius :  22.27330240444825 remaining : 399 time = 24
Radiation dose : 0.0 Gy , radius :  22.27330240444825 remaining : 801 time = 24
Radiation dose : 2.5 Gy , radius :  22.27330240444825 remaining : 488 time = 24
Radiation dose : 0.0 Gy , radius :  22.677080940897135 remaining : 980 time = 24
Radiation dose : 0.0 Gy , radius :  23.204525420701888 remaining : 1966 time = 24
Radiation dose : 3.5 Gy , radius :  23.796638418062333 remaining : 654 time = 24
Radiation dose : 2.5 Gy , radius :  23.61800160894228 remaining : 399 time = 24
Radiation dose : 0.0 Gy , radius :  23.204525420701888 remaining : 805 time = 24
Radiation dose : 2.5 Gy , radius :  24.59674775249769 remaining : 433 time = 24
Radiation dose : 0.0 Gy , radius :  24.149948240110167 remaining : 871 time = 24
