50 5 4
-0.301208, -0.306643, -0.323898, -0.323663, 
-0.414612, -0.419937, -0.412553, -0.414116, 
-0.510666, -0.506398, -0.514001, -0.504355, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.263679, -0.264488, -0.264666, -0.327948, 
-0.39136, -0.393269, -0.388685, -0.38529, 
-0.498043, -0.493414, -0.479374, -0.493813, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.240466, -0.238437, -0.23903, -0.297134, 
-0.370807, -0.387936, -0.386585, -0.3831, 
-0.479374, -0.477066, -0.483242, -0.474923, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.217164, -0.21797, -0.21684, -0.232835, 
-0.346043, -0.343509, -0.345032, -0.345336, 
-0.4684, -0.47427, -0.465234, -0.471179, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.237161, -0.223085, -0.228177, -0.25738, 
-0.30076, -0.314781, -0.313461, -0.32029, 
-0.474947, -0.459821, -0.464794, -0.47389, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.199813, -0.204452, -0.199567, -0.209188, 
-0.309257, -0.304542, -0.302852, -0.30513, 
-0.436323, -0.445562, -0.450738, -0.452404, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.16718, -0.166332, -0.16621, -0.208456, 
-0.289898, -0.295733, -0.298151, -0.299761, 
-0.420849, -0.411333, -0.406351, -0.432417, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.164787, -0.166585, -0.172097, -0.234706, 
-0.279039, -0.269956, -0.272052, -0.268823, 
-0.392388, -0.435763, -0.383704, -0.399529, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.175609, -0.184833, -0.175094, -0.196772, 
-0.266704, -0.261893, -0.267101, -0.262789, 
-0.354457, -0.351446, -0.378311, -0.36921, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.163767, -0.162917, -0.168346, -0.277309, 
-0.218432, -0.232412, -0.244297, -0.235684, 
-0.360112, -0.361247, -0.365556, -0.371385, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.149499, -0.149326, -0.149422, -0.229356, 
-0.236716, -0.244744, -0.238513, -0.218379, 
-0.363382, -0.355481, -0.385754, -0.371073, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.121777, -0.12199, -0.123675, -0.127897, 
-0.229993, -0.219192, -0.224413, -0.23185, 
-0.338661, -0.3371, -0.323013, -0.340605, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.126783, -0.133121, -0.131979, -0.171237, 
-0.191375, -0.212302, -0.199591, -0.200046, 
-0.32166, -0.312428, -0.326001, -0.324529, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.118229, -0.121556, -0.117987, -0.1358, 
-0.207217, -0.219029, -0.185272, -0.206905, 
-0.291781, -0.300923, -0.294558, -0.300075, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.111953, -0.122615, -0.114477, -0.168737, 
-0.180572, -0.17785, -0.193036, -0.184898, 
-0.291559, -0.301413, -0.302697, -0.304536, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.117801, -0.112353, -0.124022, -0.156479, 
-0.168901, -0.165086, -0.187504, -0.173632, 
-0.238798, -0.299723, -0.267992, -0.265817, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.105914, -0.0957025, -0.0957854, -0.127882, 
-0.172203, -0.17111, -0.169343, -0.157088, 
-0.239591, -0.249073, -0.277353, -0.249743, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0775428, -0.0778453, -0.0856988, -0.0779807, 
-0.148468, -0.150623, -0.154738, -0.158139, 
-0.227098, -0.233626, -0.240945, -0.245395, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.071723, -0.073412, -0.0776712, -0.106846, 
-0.157458, -0.168584, -0.13792, -0.150509, 
-0.2399, -0.236317, -0.233203, -0.24295, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0685171, -0.0709685, -0.0686577, -0.0688396, 
-0.151037, -0.149351, -0.122326, -0.143598, 
-0.233103, -0.237795, -0.220909, -0.227024, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0625177, -0.0595602, -0.0596401, -0.0632132, 
-0.113333, -0.13483, -0.133131, -0.144494, 
-0.164347, -0.191583, -0.211654, -0.223479, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0562396, -0.0505046, -0.0584153, -0.0801332, 
-0.088121, -0.128742, -0.122762, -0.124491, 
-0.0967985, -0.150125, -0.169366, -0.207582, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0277313, -0.0279741, -0.0278444, -0.0680227, 
-0.0665573, -0.0799566, -0.104258, -0.120037, 
-0.084963, -0.149346, -0.139454, -0.160011, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0320229, -0.0329938, -0.0284386, -0.0704799, 
-0.045912, -0.0871192, -0.098163, -0.119265, 
-0.0739404, -0.0948783, -0.110476, -0.125172, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0334321, -0.0254175, -0.0247846, -0.0249183, 
-0.0379664, -0.0899072, -0.078983, -0.091913, 
-0.0680772, -0.0804902, -0.0891847, -0.113155, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0.00182427, 0.00471613, -0.0551188, -0.00750266, 
-0.0697318, -0.0308641, -0.0711241, -0.0659293, 
-0.0622888, -0.0647844, -0.0746539, -0.102655, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0.000176863, 0.000253308, 0.0180824, 0.00434558, 
-0.0469791, -0.0474073, -0.0401263, -0.0456259, 
-0.0654509, -0.0587946, -0.0650545, -0.107489, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.00076653, 0, 0, 0.0148086, 
-0.0315248, -0.0330733, -0.0263775, -0.0164449, 
-0.064259, -0.0541068, -0.0610775, -0.0726931, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.00221445, 0.00195636, 0.0161259, 0, 
0.000164921, 0.00529835, -0.0221797, 0.00339841, 
-0.0567083, -0.0541176, -0.0526733, -0.0563472, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.00139372, 0.0022817, 0, 0, 
0, 0, 0.0289237, 0, 
-0.0576107, -0.0476775, -0.0437042, -0.0454117, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0539837, -0.0400325, -0.0368127, -0.0401143, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0280246, -0.019604, -0.00955987, -0.000927635, 
-0.0792857, -0.0791769, -0.0793043, -0.0791809, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.0410306, -0.026044, -0.0181258, -0.0172003, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
-0.011686, 0.00796702, 0.0125847, 0.0135188, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0.0570375, 0.043979, 0.0985031, 0.0992785, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0.109335, 0.12019, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
0, 0, 0, 0, 
